User_ID,Session_ID,Course_ID,Device_Type,Access_Time,Duration (sec),Clickstream,Prev_Courses_Completed,Feedback_Text,Course_Description,Resource_Type,Performance_Score,Engagement_Level,Recommendation_Label
U2870,S3870,C005,tablet,2025-06-07 12:38:45,1582,76,5,Informative and well-paced,Basics of Web Development,document,90,0.6,1
U2871,S3871,C004,mobile,2025-06-15 15:45:26,1781,91,4,Good pace but some examples missing,Linear Regression Explained,video,97,0.81,1
U2872,S3872,C005,desktop,2025-05-22 12:05:24,661,33,1,Too basic for my level,Basics of Web Development,document,54,0.11,0
U2873,S3873,C004,mobile,2025-05-28 15:42:53,1145,84,4,Good pace but some examples missing,Linear Regression Explained,document,80,0.48,1
U2874,S3874,C004,tablet,2025-06-11 21:10:41,674,20,1,I couldn’t understand the topic,Linear Regression Explained,video,65,0.07,0
U2875,S3875,C005,desktop,2025-06-05 02:11:52,316,32,1,Too basic for my level,Basics of Web Development,document,44,0.05,0
U2876,S3876,C002,desktop,2025-06-06 21:24:42,1162,79,5,Good pace but some examples missing,Deep Learning Basics,video,88,0.46,1
U2877,S3877,C004,tablet,2025-06-05 08:02:25,1443,87,3,Very detailed and easy to follow,Linear Regression Explained,document,95,0.63,1
U2878,S3878,C001,desktop,2025-06-08 03:37:29,1722,90,5,Good pace but some examples missing,Introduction to Machine Learning,video,89,0.77,1
U2879,S3879,C005,mobile,2025-06-16 08:11:51,1426,91,3,Good pace but some examples missing,Basics of Web Development,document,89,0.65,1
U2880,S3880,C003,tablet,2025-05-23 08:52:52,1626,67,5,Detailed explanation and examples,Data Structures in Python,document,84,0.54,1
U2881,S3881,C003,tablet,2025-06-10 00:09:15,431,31,1,Too fast and less interactive,Data Structures in Python,document,42,0.07,0
U2882,S3882,C003,mobile,2025-05-23 15:04:37,634,42,0,"Not much depth, but okay",Data Structures in Python,document,50,0.13,0
U2883,S3883,C005,mobile,2025-05-22 12:52:18,1339,72,3,Detailed explanation and examples,Basics of Web Development,video,90,0.48,1
U2884,S3884,C005,tablet,2025-06-13 15:40:06,555,35,1,Too basic for my level,Basics of Web Development,quiz,40,0.1,0
U2885,S3885,C001,mobile,2025-06-06 16:47:56,1638,80,3,Informative and well-paced,Introduction to Machine Learning,document,96,0.66,1
U2886,S3886,C005,tablet,2025-06-03 22:23:30,760,32,0,Too basic for my level,Basics of Web Development,quiz,65,0.12,0
U2887,S3887,C002,mobile,2025-06-13 07:16:42,1060,90,3,Very detailed and easy to follow,Deep Learning Basics,document,87,0.48,1
U2888,S3888,C003,tablet,2025-06-01 06:48:22,1149,77,4,Excellent and very engaging content,Data Structures in Python,quiz,95,0.44,1
U2889,S3889,C005,desktop,2025-06-03 18:15:00,1661,72,5,Very detailed and easy to follow,Basics of Web Development,document,99,0.6,1
U2890,S3890,C001,tablet,2025-05-30 05:30:11,1536,92,4,Informative and well-paced,Introduction to Machine Learning,document,87,0.71,1
U2891,S3891,C001,mobile,2025-06-10 04:51:31,447,29,0,"Not much depth, but okay",Introduction to Machine Learning,video,40,0.06,0
U2892,S3892,C003,mobile,2025-05-24 13:14:58,1151,88,5,Detailed explanation and examples,Data Structures in Python,video,92,0.51,1
U2893,S3893,C005,mobile,2025-06-03 11:06:19,1110,77,4,Good pace but some examples missing,Basics of Web Development,quiz,88,0.43,1
U2894,S3894,C005,mobile,2025-06-03 20:06:45,900,24,1,Too fast and less interactive,Basics of Web Development,video,40,0.11,0
U2895,S3895,C003,tablet,2025-06-01 04:19:42,1145,80,5,Detailed explanation and examples,Data Structures in Python,video,92,0.46,1
U2896,S3896,C004,tablet,2025-06-06 12:18:33,482,30,0,Too basic for my level,Linear Regression Explained,document,60,0.07,0
U2897,S3897,C005,tablet,2025-06-09 08:12:31,823,21,0,Too fast and less interactive,Basics of Web Development,video,55,0.09,0
U2898,S3898,C002,desktop,2025-05-18 14:17:59,467,50,0,Too basic for my level,Deep Learning Basics,document,42,0.12,0
U2899,S3899,C003,desktop,2025-05-18 23:41:41,1768,64,4,Detailed explanation and examples,Data Structures in Python,video,92,0.57,1
U2900,S3900,C005,mobile,2025-06-14 22:28:29,1405,69,5,Good pace but some examples missing,Basics of Web Development,document,82,0.48,1
U2901,S3901,C002,desktop,2025-05-25 20:57:16,1267,74,3,Detailed explanation and examples,Deep Learning Basics,video,81,0.47,1
U2902,S3902,C001,tablet,2025-05-23 18:34:21,1230,90,3,Good pace but some examples missing,Introduction to Machine Learning,video,81,0.55,1
U2903,S3903,C002,desktop,2025-06-15 02:23:41,1330,84,5,Very detailed and easy to follow,Deep Learning Basics,quiz,92,0.56,1
U2904,S3904,C003,mobile,2025-06-06 03:39:25,724,37,0,I couldn’t understand the topic,Data Structures in Python,quiz,41,0.13,0
U2905,S3905,C001,desktop,2025-06-05 02:50:13,803,20,1,Too fast and less interactive,Introduction to Machine Learning,quiz,62,0.08,0
U2906,S3906,C003,tablet,2025-06-04 05:01:59,1168,85,3,Detailed explanation and examples,Data Structures in Python,video,84,0.5,1
U2907,S3907,C005,mobile,2025-05-22 04:21:18,683,36,1,I couldn’t understand the topic,Basics of Web Development,quiz,45,0.12,0
U2908,S3908,C003,mobile,2025-05-23 07:30:15,566,32,0,Too basic for my level,Data Structures in Python,document,60,0.09,0
U2909,S3909,C001,mobile,2025-05-28 08:30:21,1667,92,4,Good pace but some examples missing,Introduction to Machine Learning,video,86,0.77,1
U2910,S3910,C001,mobile,2025-06-16 09:45:26,1760,73,3,Excellent and very engaging content,Introduction to Machine Learning,quiz,98,0.64,1
U2911,S3911,C002,tablet,2025-05-21 00:06:28,1369,89,3,Good pace but some examples missing,Deep Learning Basics,quiz,100,0.61,1
U2912,S3912,C003,desktop,2025-05-21 22:49:37,1317,60,3,Excellent and very engaging content,Data Structures in Python,video,85,0.4,1
U2913,S3913,C004,tablet,2025-06-10 04:08:58,635,34,1,I couldn’t understand the topic,Linear Regression Explained,document,59,0.11,0
U2914,S3914,C004,tablet,2025-05-19 04:27:02,1683,75,3,Very detailed and easy to follow,Linear Regression Explained,video,99,0.63,1
U2915,S3915,C001,tablet,2025-06-10 20:25:48,311,50,1,Too basic for my level,Introduction to Machine Learning,document,40,0.08,0
U2916,S3916,C004,tablet,2025-06-13 16:52:55,1163,66,3,Good pace but some examples missing,Linear Regression Explained,quiz,91,0.38,1
U2917,S3917,C002,mobile,2025-06-15 12:41:59,1381,64,4,Very detailed and easy to follow,Deep Learning Basics,document,93,0.44,1
U2918,S3918,C001,desktop,2025-06-05 01:01:08,569,34,0,Too fast and less interactive,Introduction to Machine Learning,document,43,0.1,0
U2919,S3919,C002,desktop,2025-06-05 05:30:34,540,34,1,Too fast and less interactive,Deep Learning Basics,quiz,48,0.09,0
U2920,S3920,C005,mobile,2025-05-25 22:50:24,456,26,0,"Not much depth, but okay",Basics of Web Development,video,52,0.06,0
U2921,S3921,C001,mobile,2025-06-07 07:54:16,1476,86,3,Detailed explanation and examples,Introduction to Machine Learning,video,80,0.63,1
U2922,S3922,C001,mobile,2025-06-06 05:59:59,1736,90,3,Very detailed and easy to follow,Introduction to Machine Learning,quiz,88,0.78,1
U2923,S3923,C003,desktop,2025-05-22 16:54:35,758,45,0,Too fast and less interactive,Data Structures in Python,quiz,60,0.17,0
U2924,S3924,C004,tablet,2025-06-06 22:23:24,1500,74,5,Excellent and very engaging content,Linear Regression Explained,document,81,0.56,1
U2925,S3925,C001,tablet,2025-05-24 00:08:06,783,37,0,Too basic for my level,Introduction to Machine Learning,quiz,51,0.14,0
U2926,S3926,C005,tablet,2025-06-02 05:12:25,655,33,0,"Not much depth, but okay",Basics of Web Development,document,58,0.11,0
U2927,S3927,C004,mobile,2025-05-21 09:21:00,1151,91,5,Informative and well-paced,Linear Regression Explained,document,97,0.52,1
U2928,S3928,C004,desktop,2025-06-06 07:05:17,1140,81,4,Informative and well-paced,Linear Regression Explained,document,100,0.46,1
U2929,S3929,C005,tablet,2025-06-14 00:20:09,343,30,0,Too basic for my level,Basics of Web Development,quiz,59,0.05,0
U2930,S3930,C002,tablet,2025-06-02 19:46:10,510,46,1,"Not much depth, but okay",Deep Learning Basics,video,42,0.12,0
U2931,S3931,C005,tablet,2025-05-18 07:46:52,406,38,0,Needs better visuals,Basics of Web Development,quiz,48,0.08,0
U2932,S3932,C002,tablet,2025-05-18 22:48:47,642,35,0,Too basic for my level,Deep Learning Basics,quiz,50,0.11,0
U2933,S3933,C004,tablet,2025-05-28 18:28:14,1402,74,5,Informative and well-paced,Linear Regression Explained,quiz,91,0.52,1
U2934,S3934,C001,desktop,2025-06-05 16:47:17,1464,69,5,Very detailed and easy to follow,Introduction to Machine Learning,quiz,86,0.51,1
U2935,S3935,C001,mobile,2025-05-29 20:19:30,373,42,1,"Not much depth, but okay",Introduction to Machine Learning,document,47,0.08,0
U2936,S3936,C002,tablet,2025-05-17 18:12:27,1195,61,3,Excellent and very engaging content,Deep Learning Basics,video,80,0.36,1
U2937,S3937,C002,desktop,2025-05-31 22:15:25,1696,64,3,Informative and well-paced,Deep Learning Basics,video,88,0.54,1
U2938,S3938,C004,mobile,2025-06-12 02:59:29,1010,98,4,Informative and well-paced,Linear Regression Explained,document,90,0.49,1
U2939,S3939,C002,mobile,2025-05-20 01:33:26,1603,90,5,Detailed explanation and examples,Deep Learning Basics,video,99,0.72,1
U2940,S3940,C004,desktop,2025-05-31 22:31:51,1359,61,4,Informative and well-paced,Linear Regression Explained,quiz,95,0.41,1
U2941,S3941,C001,mobile,2025-06-02 06:42:39,1635,82,5,Very detailed and easy to follow,Introduction to Machine Learning,document,95,0.67,1
U2942,S3942,C001,mobile,2025-06-10 11:03:39,1088,90,4,Very detailed and easy to follow,Introduction to Machine Learning,video,97,0.49,1
U2943,S3943,C002,tablet,2025-05-21 11:35:30,1646,66,4,Excellent and very engaging content,Deep Learning Basics,video,92,0.54,1
U2944,S3944,C005,mobile,2025-06-11 08:50:38,617,37,1,Needs better visuals,Basics of Web Development,document,46,0.11,0
U2945,S3945,C001,desktop,2025-05-23 11:16:50,1607,61,5,Very detailed and easy to follow,Introduction to Machine Learning,quiz,94,0.49,1
U2946,S3946,C002,mobile,2025-06-01 15:52:51,878,32,0,Needs better visuals,Deep Learning Basics,video,48,0.14,0
U2947,S3947,C005,mobile,2025-06-09 11:35:57,762,29,0,Too basic for my level,Basics of Web Development,quiz,41,0.11,0
U2948,S3948,C003,mobile,2025-06-04 06:37:58,458,50,0,"Not much depth, but okay",Data Structures in Python,document,46,0.11,0
U2949,S3949,C002,desktop,2025-05-19 00:35:13,480,44,1,Too basic for my level,Deep Learning Basics,video,41,0.11,0
U2950,S3950,C002,mobile,2025-05-31 20:19:16,1597,91,3,Very detailed and easy to follow,Deep Learning Basics,video,94,0.73,1
U2951,S3951,C002,desktop,2025-05-18 05:27:52,876,20,1,Too basic for my level,Deep Learning Basics,quiz,55,0.09,0
U2952,S3952,C004,desktop,2025-05-28 22:13:20,1710,83,5,Very detailed and easy to follow,Linear Regression Explained,document,97,0.71,1
U2953,S3953,C004,desktop,2025-06-04 17:59:19,870,42,1,Too fast and less interactive,Linear Regression Explained,video,42,0.18,0
U2954,S3954,C003,tablet,2025-06-11 01:32:39,710,36,0,Too fast and less interactive,Data Structures in Python,video,44,0.13,0
U2955,S3955,C002,desktop,2025-05-25 22:22:51,1680,72,4,Excellent and very engaging content,Deep Learning Basics,quiz,97,0.6,1
U2956,S3956,C003,mobile,2025-05-27 16:28:44,489,38,1,Needs better visuals,Data Structures in Python,video,43,0.09,0
U2957,S3957,C002,desktop,2025-05-20 15:49:11,436,43,1,Too basic for my level,Deep Learning Basics,video,40,0.09,0
U2958,S3958,C005,desktop,2025-06-16 09:38:19,572,38,0,I couldn’t understand the topic,Basics of Web Development,document,49,0.11,0
U2959,S3959,C002,mobile,2025-06-01 19:42:03,1193,90,4,Good pace but some examples missing,Deep Learning Basics,video,95,0.54,1
U2960,S3960,C002,mobile,2025-06-05 17:38:27,1642,94,3,Good pace but some examples missing,Deep Learning Basics,quiz,84,0.77,1
U2961,S3961,C002,desktop,2025-05-27 12:25:35,1074,96,3,Informative and well-paced,Deep Learning Basics,quiz,87,0.52,1
U2962,S3962,C003,desktop,2025-06-14 07:27:23,1416,63,4,Excellent and very engaging content,Data Structures in Python,document,81,0.45,1
U2963,S3963,C001,desktop,2025-06-10 17:48:46,1382,85,4,Good pace but some examples missing,Introduction to Machine Learning,quiz,99,0.59,1
U2964,S3964,C002,mobile,2025-05-25 05:13:58,1521,86,5,Good pace but some examples missing,Deep Learning Basics,video,100,0.65,1
U2965,S3965,C005,tablet,2025-05-27 05:53:50,376,33,0,Too fast and less interactive,Basics of Web Development,quiz,53,0.06,0
U2966,S3966,C001,tablet,2025-06-09 11:50:03,1149,62,4,Informative and well-paced,Introduction to Machine Learning,document,88,0.36,1
U2967,S3967,C004,tablet,2025-05-30 12:11:34,1349,79,5,Excellent and very engaging content,Linear Regression Explained,document,99,0.53,1
U2968,S3968,C004,tablet,2025-06-02 06:43:06,1775,97,5,Detailed explanation and examples,Linear Regression Explained,quiz,97,0.86,1
U2969,S3969,C005,desktop,2025-05-29 17:33:42,1093,91,4,Detailed explanation and examples,Basics of Web Development,quiz,97,0.5,1
U2970,S3970,C001,mobile,2025-06-08 02:11:33,1277,78,5,Good pace but some examples missing,Introduction to Machine Learning,document,96,0.5,1
U2971,S3971,C003,desktop,2025-06-03 13:17:53,1356,79,3,Detailed explanation and examples,Data Structures in Python,quiz,90,0.54,1
U2972,S3972,C004,mobile,2025-05-26 04:09:53,734,41,0,Needs better visuals,Linear Regression Explained,video,64,0.15,0
U2973,S3973,C003,desktop,2025-05-31 12:23:48,1370,94,5,Good pace but some examples missing,Data Structures in Python,document,90,0.64,1
U2974,S3974,C005,tablet,2025-05-29 04:49:13,598,40,0,Needs better visuals,Basics of Web Development,quiz,46,0.12,0
U2975,S3975,C003,desktop,2025-06-11 05:51:32,1508,83,3,Informative and well-paced,Data Structures in Python,quiz,92,0.63,1
U2976,S3976,C003,tablet,2025-05-24 13:42:04,1349,69,4,Very detailed and easy to follow,Data Structures in Python,document,99,0.47,1
U2977,S3977,C001,mobile,2025-06-12 11:24:06,1402,60,3,Excellent and very engaging content,Introduction to Machine Learning,document,86,0.42,1
U2978,S3978,C004,tablet,2025-06-05 10:13:15,1283,92,5,Good pace but some examples missing,Linear Regression Explained,document,93,0.59,1
U2979,S3979,C001,mobile,2025-05-31 21:51:55,1501,98,3,Informative and well-paced,Introduction to Machine Learning,document,95,0.74,1
U2980,S3980,C003,desktop,2025-06-13 02:49:25,425,31,0,Too fast and less interactive,Data Structures in Python,document,41,0.07,0
U2981,S3981,C001,tablet,2025-06-10 05:59:48,1130,66,5,Good pace but some examples missing,Introduction to Machine Learning,video,93,0.37,1
U2982,S3982,C005,desktop,2025-05-25 21:52:35,645,39,1,"Not much depth, but okay",Basics of Web Development,video,49,0.13,0
U2983,S3983,C002,desktop,2025-06-11 01:56:52,1584,77,5,Good pace but some examples missing,Deep Learning Basics,video,91,0.61,1
U2984,S3984,C001,tablet,2025-05-22 13:31:39,1780,74,3,Good pace but some examples missing,Introduction to Machine Learning,quiz,92,0.66,1
U2985,S3985,C005,desktop,2025-05-22 08:53:18,1093,96,5,Excellent and very engaging content,Basics of Web Development,document,99,0.52,1
U2986,S3986,C001,desktop,2025-05-21 00:15:39,716,27,0,Needs better visuals,Introduction to Machine Learning,video,54,0.1,0
U2987,S3987,C002,desktop,2025-06-03 00:33:18,303,27,1,Needs better visuals,Deep Learning Basics,quiz,53,0.04,0
U2988,S3988,C004,mobile,2025-05-19 01:21:43,402,47,0,"Not much depth, but okay",Linear Regression Explained,document,53,0.09,0
U2989,S3989,C002,tablet,2025-06-12 21:50:28,1629,84,3,Excellent and very engaging content,Deep Learning Basics,video,97,0.68,1
U2990,S3990,C004,mobile,2025-05-24 12:17:26,1536,81,4,Informative and well-paced,Linear Regression Explained,quiz,80,0.62,1
U2991,S3991,C005,mobile,2025-05-29 16:02:14,1621,73,4,Very detailed and easy to follow,Basics of Web Development,quiz,84,0.59,1
U2992,S3992,C004,desktop,2025-05-27 23:16:33,1212,73,4,Informative and well-paced,Linear Regression Explained,document,91,0.44,1
U2993,S3993,C002,tablet,2025-05-24 23:58:40,536,32,1,Needs better visuals,Deep Learning Basics,video,40,0.09,0
U2994,S3994,C001,mobile,2025-06-06 10:36:24,1022,84,5,Excellent and very engaging content,Introduction to Machine Learning,document,91,0.43,1
U2995,S3995,C001,mobile,2025-06-06 17:50:21,1456,87,3,Excellent and very engaging content,Introduction to Machine Learning,document,93,0.63,1
U2996,S3996,C002,mobile,2025-06-05 19:04:08,566,35,0,I couldn’t understand the topic,Deep Learning Basics,quiz,45,0.1,0
U2997,S3997,C005,tablet,2025-05-18 11:24:38,1200,62,4,Very detailed and easy to follow,Basics of Web Development,video,91,0.37,1
U2998,S3998,C001,tablet,2025-05-31 11:21:24,1094,99,5,Very detailed and easy to follow,Introduction to Machine Learning,document,97,0.54,1
U2999,S3999,C001,tablet,2025-06-08 05:45:39,1463,69,4,Informative and well-paced,Introduction to Machine Learning,document,84,0.5,1
U3000,S4000,C002,desktop,2025-06-09 15:35:43,1170,93,3,Very detailed and easy to follow,Deep Learning Basics,quiz,87,0.54,1
U3001,S4001,C001,tablet,2025-05-24 21:17:00,1758,71,4,Informative and well-paced,Introduction to Machine Learning,document,97,0.62,1
U3002,S4002,C002,desktop,2025-06-04 16:39:43,500,39,0,Too fast and less interactive,Deep Learning Basics,document,42,0.1,0
U3003,S4003,C002,tablet,2025-05-22 02:25:23,773,37,1,I couldn’t understand the topic,Deep Learning Basics,video,63,0.14,0
U3004,S4004,C005,desktop,2025-06-06 11:20:06,308,30,0,Too basic for my level,Basics of Web Development,quiz,64,0.05,0
U3005,S4005,C001,tablet,2025-05-23 03:48:20,1058,85,3,Very detailed and easy to follow,Introduction to Machine Learning,document,85,0.45,1
U3006,S4006,C002,desktop,2025-05-23 21:39:14,676,38,1,I couldn’t understand the topic,Deep Learning Basics,document,54,0.13,0
U3007,S4007,C002,tablet,2025-06-11 02:23:48,554,25,0,"Not much depth, but okay",Deep Learning Basics,video,42,0.07,0
U3008,S4008,C001,mobile,2025-05-24 16:03:59,1501,85,5,Informative and well-paced,Introduction to Machine Learning,quiz,97,0.64,1
U3009,S4009,C004,tablet,2025-05-18 22:35:58,1362,98,5,Excellent and very engaging content,Linear Regression Explained,quiz,92,0.67,1
U3010,S4010,C004,desktop,2025-06-08 20:37:13,1511,68,3,Very detailed and easy to follow,Linear Regression Explained,quiz,86,0.51,1
U3011,S4011,C003,mobile,2025-06-14 08:18:15,722,32,1,Too basic for my level,Data Structures in Python,video,49,0.12,0
